id,title,field,value,trigger,context,flag
326,Reports Database:Costs and benefits of early warning systems,p5_do_not_overclaim,0,No keywords matched,,
326,Reports Database:Costs and benefits of early warning systems,p6_be_transparent,0,No keywords matched,,
326,Reports Database:Costs and benefits of early warning systems,p7_verify_result,0,No keywords matched,,
326,Reports Database:Costs and benefits of early warning systems,p8_be_responsive,0,No keywords matched,,
327,Reports Database:Recycling: Cost Benefit Analysis,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'survey',,WEAK — only 1 keyword; may be coincidental
327,Reports Database:Recycling: Cost Benefit Analysis,p2_understand_changes,1,"Level-1 keywords (3 hits): ['benefit', 'difference', 'result']",final report recycling: cost benefit analysis prepared for ministry for the environment a,
327,Reports Database:Recycling: Cost Benefit Analysis,p3_value_what_matters,1,"Level-1 keywords (2 hits): ['value', 'willingness to pay']", externalities 5. markets and value of materials 5.1. 5.2. plastics paper 5.3. glass 5.4. ,
327,Reports Database:Recycling: Cost Benefit Analysis,p4_only_material,1,"Level-1 keywords (2 hits): ['material', 'scope']","to ensure the accuracy of the material and the integrity of the analysis presented herein,",
327,Reports Database:Recycling: Cost Benefit Analysis,p5_do_not_overclaim,0,No keywords matched,,
327,Reports Database:Recycling: Cost Benefit Analysis,p6_be_transparent,1,"Level-1 keywords (3 hits): ['assumption', 'source', 'data']", conclusions annex 1 landfill assumptions annex 2 willingness to pay survey annex 3 analys,Verify: generic terms may produce false positives
327,Reports Database:Recycling: Cost Benefit Analysis,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
327,Reports Database:Recycling: Cost Benefit Analysis,p8_be_responsive,0,No keywords matched,,
328,Reports Database:Assessing the Costs and Benefits of Adaptat,p1_involve_stakeholders,0,No keywords matched,,
328,Reports Database:Assessing the Costs and Benefits of Adaptat,p2_understand_changes,1,"Level-1 keywords (3 hits): ['change', 'impact', 'benefit']",ity and adaptation to climate change assessing the costs and benefits of adaptation option,
328,Reports Database:Assessing the Costs and Benefits of Adaptat,p3_value_what_matters,0,No keywords matched,,
328,Reports Database:Assessing the Costs and Benefits of Adaptat,p4_only_material,0,No keywords matched,,
328,Reports Database:Assessing the Costs and Benefits of Adaptat,p5_do_not_overclaim,0,No keywords matched,,
328,Reports Database:Assessing the Costs and Benefits of Adaptat,p6_be_transparent,2,Level-2 keyword: 'transparent',sitates access to a range of robust and transparent assessment approaches to enable decision makers to efficiently alloc,
328,Reports Database:Assessing the Costs and Benefits of Adaptat,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
328,Reports Database:Assessing the Costs and Benefits of Adaptat,p8_be_responsive,2,Level-2 keyword: 'lessons learned',ment approaches iii. best practices and lessons learned iv. conclusions annex i. glossary annex ii. bibliography and add,
329,Reports Database:Standing Council on Environment and Water: ,p1_involve_stakeholders,2,Level-2 keyword: 'participat',cling supply chain appendix b household participation costs appendix c collection and transport costs appendix d landfil,
329,Reports Database:Standing Council on Environment and Water: ,p2_understand_changes,1,"Level-1 keywords (2 hits): ['impact', 'benefit']","g fee consultation regulatory impact statement dewha department of the environment, herita",
329,Reports Database:Standing Council on Environment and Water: ,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
329,Reports Database:Standing Council on Environment and Water: ,p4_only_material,1,Level-1 keyword (single hit): 'material',,WEAK — only 1 keyword; may be coincidental
329,Reports Database:Standing Council on Environment and Water: ,p5_do_not_overclaim,0,No keywords matched,,
329,Reports Database:Standing Council on Environment and Water: ,p6_be_transparent,2,Level-2 keyword: 'appendix',nefit assumptions cost benefit analysis appendix a the recycling supply chain appendix b household participation costs a,
329,Reports Database:Standing Council on Environment and Water: ,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
329,Reports Database:Standing Council on Environment and Water: ,p8_be_responsive,0,No keywords matched,,
330,Reports Database:Stakeholder-focused cost-benefit analysis i,p1_involve_stakeholders,2,Level-2 keyword: 'focus group',rogramme of action research centres fgd focus group discussions gcm global climate modelling gmp green morocco plan iied,
330,Reports Database:Stakeholder-focused cost-benefit analysis i,p2_understand_changes,1,"Level-1 keywords (4 hits): ['change', 'impact', 'benefit']",t of the economics of climate change in the water sector project funded by the internation,
330,Reports Database:Stakeholder-focused cost-benefit analysis i,p3_value_what_matters,1,Level-1 keyword (single hit): 'willingness to pay',,WEAK — only 1 keyword; may be coincidental
330,Reports Database:Stakeholder-focused cost-benefit analysis i,p4_only_material,0,No keywords matched,,
330,Reports Database:Stakeholder-focused cost-benefit analysis i,p5_do_not_overclaim,0,No keywords matched,,
330,Reports Database:Stakeholder-focused cost-benefit analysis i,p6_be_transparent,1,Level-1 keyword (single hit): 'data',,WEAK — only 1 keyword; may be coincidental
330,Reports Database:Stakeholder-focused cost-benefit analysis i,p7_verify_result,2,Level-2 keyword: 'sensitivity analysis',"ime horizons of adaptation projects 4.6 sensitivity analysis 11 11 13 14 3.5 case study 5: rupa watershed, kaski, nepal ",
330,Reports Database:Stakeholder-focused cost-benefit analysis i,p8_be_responsive,0,No keywords matched,,
331,Reports Database:Assessing the Social Costs and Benefits of ,p1_involve_stakeholders,0,No keywords matched,,
331,Reports Database:Assessing the Social Costs and Benefits of ,p2_understand_changes,1,"Level-1 keywords (4 hits): ['change', 'impact', 'benefit']","lex problems, reason seeks to change the way people think about issues, and promote polici",
331,Reports Database:Assessing the Social Costs and Benefits of ,p3_value_what_matters,0,No keywords matched,,
331,Reports Database:Assessing the Social Costs and Benefits of ,p4_only_material,0,No keywords matched,,
331,Reports Database:Assessing the Social Costs and Benefits of ,p5_do_not_overclaim,0,No keywords matched,,
331,Reports Database:Assessing the Social Costs and Benefits of ,p6_be_transparent,1,Level-1 keyword (single hit): 'evidence',,WEAK — only 1 keyword; may be coincidental
331,Reports Database:Assessing the Social Costs and Benefits of ,p7_verify_result,2,Level-2 keyword: 'conservative estimate',.................................. 20 a conservative estimate? .........................................................,
331,Reports Database:Assessing the Social Costs and Benefits of ,p8_be_responsive,0,No keywords matched,,
332,Reports Database:A Social Cost-Benefit Analysis of an Electr,p1_involve_stakeholders,0,No keywords matched,,
332,Reports Database:A Social Cost-Benefit Analysis of an Electr,p2_understand_changes,1,"Level-1 keywords (3 hits): ['benefit', 'difference', 'result']",nt of economics a social cost-benefit analysis of an electric vehicle august 2011 abstract,
332,Reports Database:A Social Cost-Benefit Analysis of an Electr,p3_value_what_matters,0,No keywords matched,,
332,Reports Database:A Social Cost-Benefit Analysis of an Electr,p4_only_material,0,No keywords matched,,
332,Reports Database:A Social Cost-Benefit Analysis of an Electr,p5_do_not_overclaim,0,No keywords matched,,
332,Reports Database:A Social Cost-Benefit Analysis of an Electr,p6_be_transparent,1,Level-1 keyword (single hit): 'assumption',,WEAK — only 1 keyword; may be coincidental
332,Reports Database:A Social Cost-Benefit Analysis of an Electr,p7_verify_result,0,No keywords matched,,
332,Reports Database:A Social Cost-Benefit Analysis of an Electr,p8_be_responsive,2,Level-2 keyword: 'recommendation', for switching the battery. the overall recommendation based on the two analyses is that it would be an option for socie,
333,Reports Database:A social cost-benefit analysis: Early inter,p1_involve_stakeholders,2,Level-2 keyword: 'participat', and their eventual contribution to and participation in the community. for children with hearing problems and their fam,
333,Reports Database:A social cost-benefit analysis: Early inter,p2_understand_changes,1,"Level-1 keywords (3 hits): ['outcome', 'impact', 'benefit']","tion and language development outcomes, which in turn leads to achievements in education, ",
333,Reports Database:A social cost-benefit analysis: Early inter,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
333,Reports Database:A social cost-benefit analysis: Early inter,p4_only_material,0,No keywords matched,,
333,Reports Database:A social cost-benefit analysis: Early inter,p5_do_not_overclaim,0,No keywords matched,,
333,Reports Database:A social cost-benefit analysis: Early inter,p6_be_transparent,1,Level-1 keyword (single hit): 'evidence',,WEAK — only 1 keyword; may be coincidental
333,Reports Database:A social cost-benefit analysis: Early inter,p7_verify_result,0,No keywords matched,,
333,Reports Database:A social cost-benefit analysis: Early inter,p8_be_responsive,0,No keywords matched,,
334,Reports Database:The Economics of Early Response and Disaste,p1_involve_stakeholders,0,No keywords matched,,
334,Reports Database:The Economics of Early Response and Disaste,p2_understand_changes,1,Level-1 keyword (single hit): 'change',,WEAK — only 1 keyword; may be coincidental
334,Reports Database:The Economics of Early Response and Disaste,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
334,Reports Database:The Economics of Early Response and Disaste,p4_only_material,1,"Level-1 keywords (2 hits): ['scope', 'relevant']",...................... 10 1.3 scope of the study .........................................,
334,Reports Database:The Economics of Early Response and Disaste,p5_do_not_overclaim,0,No keywords matched,,
334,Reports Database:The Economics of Early Response and Disaste,p6_be_transparent,1,"Level-1 keywords (2 hits): ['source', 'data']",consultant at environmental resources management (erm) in london before becoming an indepe,Verify: generic terms may produce false positives
334,Reports Database:The Economics of Early Response and Disaste,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
334,Reports Database:The Economics of Early Response and Disaste,p8_be_responsive,1,"Level-1 keywords (2 hits): ['lesson', 'improvement']","onse and disaster resilience: lessons from kenya and ethiopia courtenay cabot venton, cath",
335,Reports Database:Uttar Pradesh Drought Cost-Benefit Analysis,p1_involve_stakeholders,0,No keywords matched,,
335,Reports Database:Uttar Pradesh Drought Cost-Benefit Analysis,p2_understand_changes,1,"Level-1 keywords (4 hits): ['change', 'impact', 'benefit']","es as a consequence of global change processes. furthermore, while large- scale droughts m",
