id,title,principle,llm_score,llm_confidence,llm_key_phrase,llm_justification,keyword_score,error
283,Reports Database:Bromford Social Value Report 2015,p2_understand_changes,1,medium,specific outcomes related to that service,The report acknowledges the importance of understanding specific outcomes linked to services but does not provide a clear causal pathway or detailed theory of change.,1,
283,Reports Database:Bromford Social Value Report 2015,p4_only_material,0,high,none,The report does not explicitly discuss any outcomes that were excluded or provide reasons for their exclusion.,0,
283,Reports Database:Bromford Social Value Report 2015,p5_do_not_overclaim,0,high,none,"The report does not provide any specific adjustments for deadweight, attribution, displacement, or drop-off.",2,
283,Reports Database:Bromford Social Value Report 2015,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,0,
283,Reports Database:Bromford Social Value Report 2015,p6_be_transparent,1,medium,we have looked again at the services we measured in our 2014 Social Value Report,The report acknowledges previous measurements and improvements but lacks specific documented assumptions or detailed justification for proxies.,1,
284,Reports Database:Belu Impact Report 2015,p6_be_transparent,0,high,none,The report does not explicitly document any specific assumptions or their justifications.,1,
284,Reports Database:Belu Impact Report 2015,p2_understand_changes,1,medium,"Helped provide 66,920 people with access to clean water",The report mentions outcomes related to access to clean water but lacks a clear causal pathway linking activities to these outcomes.,1,
284,Reports Database:Belu Impact Report 2015,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
284,Reports Database:Belu Impact Report 2015,p8_be_responsive,1,medium,Don’t hesitate to get in touch if you have any questions or comments.,"The report acknowledges the importance of feedback but lacks specific, actionable recommendations or documented changes.",1,
284,Reports Database:Belu Impact Report 2015,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used to monetize outcomes.,1,
284,Reports Database:Belu Impact Report 2015,p4_only_material,0,high,none,The report does not explicitly discuss any outcomes that were excluded or provide a materiality assessment.,1,
284,Reports Database:Belu Impact Report 2015,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,0,
284,Reports Database:Belu Impact Report 2015,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any evidence of adjustments for deadweight, attribution, displacement, or drop-off.",0,
285,Reports Database:Achieving Schools Social Impact Assessment,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,0,
285,Reports Database:Achieving Schools Social Impact Assessment,p1_involve_stakeholders,0,high,none,The excerpt does not provide any evidence of stakeholder involvement in the SROI process.,1,
285,Reports Database:Achieving Schools Social Impact Assessment,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,1,
285,Reports Database:Achieving Schools Social Impact Assessment,p5_do_not_overclaim,0,high,none,"The report excerpt does not provide any evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
285,Reports Database:Achieving Schools Social Impact Assessment,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
285,Reports Database:Achieving Schools Social Impact Assessment,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or evidence of organizational learning.,0,
285,Reports Database:Achieving Schools Social Impact Assessment,p2_understand_changes,1,medium,"Pupil attainment, Pupil aspirations, Wider outcomes",The report acknowledges various outcomes but does not explicitly link them to specific activities or provide a clear theory of change.,1,
285,Reports Database:Achieving Schools Social Impact Assessment,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,1,
286,Reports Database:Accsys Technologies PLC Impact Report,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or evidence of learning from the SROI process.,0,
286,Reports Database:Accsys Technologies PLC Impact Report,p2_understand_changes,0,medium,none,The excerpt does not provide any specific evidence of a causal pathway or outcomes linked to activities.,1,
286,Reports Database:Accsys Technologies PLC Impact Report,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
286,Reports Database:Accsys Technologies PLC Impact Report,p3_value_what_matters,0,high,none,There is no evidence of specific financial proxies or unit values used for monetisation in the provided text.,1,
286,Reports Database:Accsys Technologies PLC Impact Report,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or details about data sources or proxies.,1,
286,Reports Database:Accsys Technologies PLC Impact Report,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any evidence or mention of deadweight, attribution, displacement, or drop-off adjustments.",0,
286,Reports Database:Accsys Technologies PLC Impact Report,p1_involve_stakeholders,0,high,none,The excerpt does not provide any evidence of stakeholder involvement in the SROI process.,1,
286,Reports Database:Accsys Technologies PLC Impact Report,p4_only_material,0,high,none,The excerpt does not provide any evidence of a materiality assessment or discussion of excluded outcomes.,0,
287,Reports Database:The Aspen Intitute Alliance for Artisan Ent,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used to monetize outcomes.,1,
287,Reports Database:The Aspen Intitute Alliance for Artisan Ent,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any evidence or mention of deadweight, attribution, displacement, or drop-off adjustments.",0,
287,Reports Database:The Aspen Intitute Alliance for Artisan Ent,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,0,
